,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1246,003350,KR7003350006,한국화장품제조,KOSPI,,28300,2,-1000,-3.41,29150,29250,28300,97270,2779293850,128255600000,4532000,STK
1247,003650,KR7003650009,미창석유,KOSPI,,73600,1,300,0.41,72900,73900,72600,493,36185500,128039859200,1739672,STK
1248,003460,KR7003460003,유화증권,KOSPI,,2255,1,15,0.67,2270,2270,2240,8064,18104485,127863945825,56702415,STK
1249,195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,466,1,3,0.65,464,467,443,698873,322962595,127539409986,273689721,KSQ
1250,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4685,2,-15,-0.32,4750,4765,4665,61786,290394870,127310822475,27174135,KSQ
1251,014530,KR7014530000,극동유화,KOSPI,,3650,2,-10,-0.27,3660,3680,3645,47791,174953785,127273383000,34869420,STK
1252,389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,20600,2,-900,-4.19,21600,21650,20600,227430,4772365400,127203022400,6174904,KSQ
1253,073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1835,3,0,0.0,1840,1845,1820,95621,174776980,127051074905,69237643,KSQ
1254,089470,KR7089470009,HDC현대EP,KOSPI,,3975,2,-35,-0.87,4035,4035,3930,38927,154037600,126802500000,31900000,STK
1255,201490,KR7201490000,미투온,KOSDAQ,중견기업부,4055,2,-20,-0.49,4110,4110,4045,107553,437340380,126750257350,31257770,KSQ
1256,090470,KR7090470006,제이스텍,KOSDAQ,중견기업부,8670,1,190,2.24,8480,8680,8430,114574,984982660,126562995360,14597808,KSQ
1257,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,2180,1,115,5.57,2060,2180,2060,200192,424966450,126433616960,57997072,KSQ
1258,215360,KR7215360009,우리산업,KOSDAQ,우량기업부,13800,1,150,1.1,13850,14150,13650,39246,545080000,126023849400,9132163,KSQ
1259,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,12950,1,250,1.97,12700,12950,12550,23738,304054000,126018936400,9731192,KSQ
1260,008970,KR7008970006,동양철관,KOSPI,,1060,2,-20,-1.85,1075,1080,1050,2948597,3131336810,126018407400,118885290,STK
1261,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,13400,1,600,4.69,12850,13450,12800,36512,485141900,125960000000,9400000,KSQ
1262,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,6910,1,20,0.29,6920,6990,6810,48061,331068210,125868400180,18215398,KSQ
1263,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,9170,2,-300,-3.17,9470,9470,9160,399867,3704281190,125767036010,13715053,KSQ
1264,203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,6670,2,-50,-0.74,6790,6790,6560,19941,132251290,125697730790,18845237,KSQ
1265,104620,KR7104620000,노랑풍선,KOSDAQ,관리종목(소속부없음),7970,2,-160,-1.97,8150,8210,7950,90041,723523590,125504355120,15747096,KSQ
1266,004140,KR7004140000,동방,KOSPI,,2615,2,-35,-1.32,2655,2670,2615,300824,790034675,125446168090,47971766,STK
1267,140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,13450,2,-400,-2.89,14050,14050,13350,142617,1941774850,125127233000,9303140,KSQ
1268,065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,10500,2,-50,-0.47,10600,10600,10450,25629,268753400,124848895500,11890371,KSQ
1269,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,5810,2,-120,-2.02,5880,6000,5770,47980,280535630,124789155400,21478340,KSQ
1270,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2350,3,0,0.0,2400,2400,2300,65628,153612150,124221000000,52860000,KSQ
1271,267320,KR7267320000,나인테크,KOSDAQ,우량기업부,3150,2,-45,-1.41,3170,3245,3150,385803,1232487780,124099145100,39396554,KSQ
1272,293580,KR7293580007,나우IB,KOSDAQ,벤처기업부,12950,2,-700,-5.13,13600,13750,12900,119000,1577036550,124022150000,9577000,KSQ
1273,396300,KR7396300006,세아메카닉스,KOSDAQ,벤처기업부,4680,1,15,0.32,4735,4745,4655,150860,707133465,123970860000,26489500,KSQ
1274,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16500,1,100,0.61,16500,16700,16200,4237,69676150,123750000000,7500000,KSQ
1275,083470,KR7083470005,이엠앤아이,KOSDAQ,투자주의환기종목(소속부없음),5950,2,-190,-3.09,6130,6240,5520,738367,4291188290,123424527100,20743618,KSQ
1276,002600,KR7002600005,조흥,KOSPI,,205500,3,0,0.0,206500,207500,203500,12,2465000,123300000000,600000,STK
1277,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,7000,1,300,4.48,6740,7140,6670,361096,2506152230,123200000000,17600000,KSQ
1278,025950,KR7025950007,동신건설,KOSDAQ,중견기업부,14650,1,50,0.34,14600,14950,14450,46577,682776300,123060000000,8400000,KSQ
1279,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6570,2,-10,-0.15,6610,6680,6510,62115,410020490,122990400000,18720000,KSQ
1280,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,16700,2,-300,-1.76,17000,17200,16450,71077,1190461900,122868980800,7357424,KSQ
1281,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1130,2,-5,-0.44,1130,1135,1105,161851,181124870,122722859000,108604300,KSQ
1282,043650,KR7043650001,국순당,KOSDAQ,우량기업부,6870,2,-10,-0.15,6880,6970,6790,46655,320698910,122686548480,17858304,KSQ
1283,000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,19700,2,-200,-1.01,20050,20150,19450,25042,494515100,122674461000,6227130,KSQ
1284,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8940,1,360,4.2,8520,8950,8520,13517,119050620,122641637760,13718304,KSQ
1285,112290,KR7112290002,영창케미칼,KOSDAQ,기술성장기업부,12100,2,-100,-0.82,12250,12350,12050,65672,799956750,122337594500,10110545,KSQ
1286,034590,KR7034590000,인천도시가스,KOSPI,,27950,2,-150,-0.53,27900,28100,27500,2999,83334850,122274374300,4374754,STK
1287,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,12950,2,-400,-3.0,13400,13400,12750,65593,850281450,122223861200,9438136,KSQ
1288,032560,KR7032560005,황금에스티,KOSPI,,7180,2,-20,-0.28,7240,7240,7150,24566,176567640,122060000000,17000000,STK
1289,001540,KR7001540004,안국약품,KOSDAQ,중견기업부,9350,2,-110,-1.16,9460,9460,9200,35651,330246340,121946627000,13042420,KSQ
1290,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,9020,2,-220,-2.38,9340,9390,8990,71677,654084220,121929798320,13517716,KSQ
1291,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,9240,1,30,0.33,9260,9450,9110,150197,1393416920,121901268720,13192778,KSQ
1292,011150,KR7011150000,CJ씨푸드,KOSPI,,3390,1,85,2.57,3330,3600,3245,6745180,23322029890,121805320470,35930773,STK
1293,101930,KR7101930006,인화정공,KOSDAQ,우량기업부,13050,1,200,1.56,12850,13100,12600,24880,319917550,121778750250,9331705,KSQ
1294,263690,KR7263690000,디알젬,KOSDAQ,우량기업부,10750,3,0,0.0,10850,10850,10650,4477,47971950,121750307500,11325610,KSQ
1295,058400,KR7058400003,KNN,KOSDAQ,우량기업부,919,1,8,0.88,913,939,911,482780,445098382,121702912680,132429720,KSQ
1296,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,7890,2,-10,-0.13,7900,7910,7800,5004,39169920,121506000000,15400000,KSQ
1297,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,8950,2,-30,-0.33,9020,9100,8900,49287,442459270,121239447650,13546307,KSQ
1298,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6050,2,-40,-0.66,6110,6150,6030,28856,174994460,121205373300,20033946,KSQ
1299,091090,KR7091090001,세원이앤씨,KOSPI,,561,2,-2,-0.36,570,570,560,2426790,1367298858,121120616397,215901277,STK
1300,044060,KR7044060002,조광ILI,KOSDAQ,중견기업부,1265,1,15,1.2,1260,1290,1245,3865593,4911026360,121101212760,95732184,KSQ
1301,096775,KR7096771001,SK이노베이션우,KOSPI,,96900,1,1000,1.04,95900,97100,95400,3705,356050000,120972479400,1248426,STK
1302,215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
1303,261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,8180,2,-60,-0.73,8270,8270,8160,31316,256904430,120719540200,14757890,KSQ
1304,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3180,1,225,7.61,2970,3195,2920,539488,1677774605,120642601500,37937925,KSQ
1305,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1705,1,20,1.19,1920,1940,1705,13744820,24889658995,120494493185,70671257,KSQ
1306,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,16750,2,-100,-0.59,16850,17300,16700,74648,1263375350,120439049250,7190391,KSQ
1307,000500,KR7000500009,가온전선,KOSPI,,18900,1,50,0.27,18950,19350,18900,41088,784792800,120183701400,6358926,STK
1308,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,11400,1,100,0.88,11500,11600,11150,273866,3107179100,119959179000,10522735,KSQ
1309,060900,KR7060900008,대한그린파워,KOSDAQ,중견기업부,644,2,-6,-0.92,646,663,637,2092469,1356462902,119793873808,186015332,KSQ
1310,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,18700,3,0,0.0,19150,19500,18700,64483,1221853750,119618290000,6396700,KSQ
1311,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,9820,3,0,0.0,9870,9900,9780,18748,184799070,119471033260,12166093,KSQ
1312,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,8140,2,-10,-0.12,8200,8200,8030,81846,663394220,119390381220,14667123,KSQ
1313,352700,KR7352700009,씨앤투스,KOSDAQ,기술성장기업부,4210,1,100,2.43,4115,4215,4090,83931,347387425,119045744790,28276899,KSQ
1314,013990,KR7013990007,아가방컴퍼니,KOSDAQ,중견기업부,3610,1,45,1.26,3600,3645,3535,1000994,3598099740,118724004960,32887536,KSQ
1315,053080,KR7053080008,원방테크,KOSDAQ,우량기업부,9130,3,0,0.0,9160,9230,8990,21420,194857450,118688237910,12999807,KSQ
1316,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,7750,2,-150,-1.9,7980,7980,7740,66647,519862260,118548673250,15296603,KSQ
1317,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,3610,1,40,1.12,3550,3610,3550,69711,249592115,118497210320,32824712,KSQ
1318,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,5610,2,-20,-0.36,5670,5670,5560,58891,330332620,118467957630,21117283,KSQ
1319,010040,KR7010040004,한국내화,KOSPI,,2880,2,-5,-0.17,2915,2915,2865,15271,44064915,118273138560,41067062,STK
1320,008870,KR7008870008,금비,KOSPI,,118000,2,-9500,-7.45,129500,131000,117000,36769,4521673000,118000000000,1000000,STK
1321,004060,KR7004060000,SG세계물산,KOSPI,,582,1,1,0.17,582,589,576,2256748,1315318948,117811326720,202424960,STK
1322,002200,KR7002200004,한국수출포장,KOSPI,,29400,2,-100,-0.34,29500,29600,29000,9606,281708050,117600000000,4000000,STK
1323,011370,KR7011370004,서한,KOSDAQ,우량기업부,1165,2,-10,-0.85,1190,1190,1160,286884,334298990,117542517725,100894865,KSQ
1324,000520,KR7000520007,삼일제약,KOSPI,,8570,2,-120,-1.38,8730,8860,8520,467915,4075041110,117532836500,13714450,STK
1325,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,6410,2,-60,-0.93,6500,6500,6300,260356,1668616390,117415162180,18317498,KSQ
1326,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,8880,2,-130,-1.44,9100,9170,8840,1831084,16423730370,117363621120,13216624,KSQ
1327,093640,KR7093640001,다믈멀티미디어,KOSDAQ,벤처기업부,6060,1,190,3.24,5870,6180,5710,598551,3574590670,117246692340,19347639,KSQ
1328,052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1685,2,-15,-0.88,1730,1730,1675,128761,217604530,117137398640,69517744,KSQ
1329,079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,14900,2,-50,-0.33,14950,16350,14850,765885,11839782100,117114000000,7860000,KSQ
1330,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,1170,2,-5,-0.43,1175,1185,1165,218580,256315015,117000000000,100000000,KSQ
1331,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3900,2,-20,-0.51,3950,4040,3860,619926,2430974185,116951628300,29987597,KSQ
1332,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,10600,2,-100,-0.93,10750,10850,10450,96144,1023020500,116802523600,11019106,KSQ
1333,214270,KR7214270001,FSN,KOSDAQ,중견기업부,3510,1,25,0.72,3490,3530,3440,152127,531037135,116709125130,33250463,KSQ
1334,078890,KR7078890001,가온미디어,KOSDAQ,우량기업부,7120,2,-210,-2.86,7360,7360,7080,172453,1233343970,116290134080,16332884,KSQ
1335,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,6150,1,50,0.82,6340,6340,6070,20292,124816500,116235000000,18900000,KSQ
1336,003547,KR7003542008,대신증권2우B,KOSPI,,11600,2,-150,-1.28,11750,11750,11500,16846,195277300,116000000000,10000000,STK
1337,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,6810,2,-90,-1.3,6960,6960,6750,95014,648222590,115730944650,16994265,KSQ
1338,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,7950,1,30,0.38,7940,7970,7890,22816,180918640,115703059800,14553844,KSQ
1339,033180,KR7033180001,KH 필룩스,KOSPI,,675,1,1,0.15,677,685,668,557875,376534403,115628243850,171301102,STK
1340,350520,KR7350520003,이지스레지던스리츠,KOSPI,,4075,1,45,1.12,4020,4085,4020,14100,57386175,115561364275,28358617,STK
1341,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,2510,1,20,0.8,2665,2710,2505,8684521,22602435925,115533176540,46029154,KSQ
1342,115180,KR7115180002,큐리언트,KOSDAQ,중견기업부,9990,2,-360,-3.48,10450,10450,9900,27965,281340800,115518375990,11563401,KSQ
1343,263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,7250,2,-70,-0.96,7310,7360,7190,150719,1093233290,115494747500,15930310,KSQ
1344,002450,KR7002450005,삼익악기,KOSPI,,1275,3,0,0.0,1275,1280,1265,190873,242544225,115426916625,90530915,STK
1345,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10650,2,-100,-0.93,10850,10950,10550,29825,319499100,115235002200,10820188,KSQ
1346,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,14050,2,-200,-1.4,14150,14850,13900,527302,7546421850,115121049450,8193669,KSQ
1347,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,11300,1,250,2.26,11100,11300,11000,15025,167872600,115074680000,10183600,KSQ
1348,012800,KR7012800009,대창,KOSPI,,1260,1,15,1.2,1270,1285,1250,430643,546733685,114837028740,91140499,STK
1349,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,12000,3,0,0.0,12100,12150,12000,4914,59065750,114807996000,9567333,KSQ
1350,232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,9190,2,-190,-2.03,9390,9450,9060,119519,1097819610,114697945460,12480734,KSQ
1351,029480,KR7029480001,광무,KOSDAQ,중견기업부,3035,2,-20,-0.65,3050,3085,3000,130171,394060315,114453079240,37711064,KSQ
1352,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1355,2,-25,-1.81,1370,1425,1350,7337474,10154591680,114426388245,84447519,KSQ
1353,114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,13450,1,100,0.75,13450,14200,12850,135593,1828231100,114345820600,8501548,KSQ
1354,099220,KR7099220006,SDN,KOSDAQ,중견기업부,2035,1,155,8.24,1920,2235,1915,33710924,71933321520,114309635385,56171811,KSQ
1355,348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,11900,2,-200,-1.65,12100,12450,11850,31210,375068900,114285220000,9603800,KSQ
1356,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,20400,2,-150,-0.73,20550,20850,20000,24647,498295000,114157992000,5595980,KSQ
1357,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1740,2,-55,-3.06,1800,1805,1735,2188493,3863603440,114122688480,65587752,KSQ
1358,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,5270,1,10,0.19,5260,5320,5180,1122981,5890012040,114027459030,21637089,KSQ
1359,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2840,2,-35,-1.22,2875,2890,2835,141692,408572325,113991428680,40137827,KSQ
1360,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,9700,1,50,0.52,9650,9790,9400,218488,2095685310,113878000000,11740000,KSQ
1361,014990,KR7014990006,인디에프,KOSPI,,1610,2,-65,-3.88,1710,1710,1600,4168332,6900841015,113847921950,70712995,STK
1362,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,7250,1,80,1.12,7190,7250,7150,6345,45546130,113662252000,15677552,KSQ
1363,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,3905,1,5,0.13,3900,3970,3860,67358,262747205,113479300000,29060000,STK
1364,084180,KR7084180009,EV수성,KOSDAQ,중견기업부,1540,3,0,0.0,1550,1580,1530,2004805,3098195775,113269464000,73551600,KSQ
1365,014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,2485,1,100,4.19,2395,2505,2385,114580,280930855,113250547585,45573661,KSQ
1366,005710,KR7005710009,대원산업,KOSDAQ,우량기업부,5640,1,50,0.89,5610,5670,5530,10746,60334580,113012064000,20037600,KSQ
1367,023800,KR7023800006,인지컨트롤스,KOSPI,,7360,2,-60,-0.81,7500,7500,7320,38070,280562930,112852447680,15333213,STK
1368,002460,KR7002460004,화성산업,KOSPI,,11100,2,-50,-0.45,11200,11200,10950,27125,299992800,112665000000,10150000,STK
1369,035610,KR7035610005,솔본,KOSDAQ,중견기업부,4110,2,-25,-0.6,4150,4160,4050,443446,1821357085,112392047670,27345997,KSQ
1370,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1380,2,-35,-2.47,1405,1450,1370,12155084,17055569940,112303787280,81379556,KSQ
1371,332570,KR7332570001,와이팜,KOSDAQ,중견기업부,3005,2,-10,-0.33,3040,3045,2980,48343,144940685,112210774780,37341356,KSQ
1372,241770,KR7241770007,메카로,KOSDAQ,우량기업부,11000,3,0,0.0,11100,11100,10850,14551,159170700,112119040000,10192640,KSQ
1373,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,5610,2,-50,-0.88,5640,5700,5610,15504,87597390,112056148380,19974358,KSQ
1374,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,10600,1,50,0.47,10600,10700,10500,15383,162750250,111897246400,10556344,KSQ
1375,200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,2640,2,-60,-2.22,2710,2710,2640,23739,62975830,111835925520,42362093,KSQ
1376,002760,KR7002760007,보락,KOSPI,,1865,2,-40,-2.1,1895,1955,1850,5960319,11342967935,111713500000,59900000,STK
1377,001750,KR7001750009,한양증권,KOSPI,,8770,1,50,0.57,8740,8820,8690,8726,76477230,111629243180,12728534,STK
1378,003480,KR7003480001,한진중공업홀딩스,KOSPI,,3780,1,50,1.34,3740,3810,3730,10232,38499575,111622689360,29529812,STK
1379,001045,KR7001041003,CJ우,KOSPI,,49250,1,350,0.72,49200,49250,49050,521,25593700,111315982750,2260223,STK
1380,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,2760,2,-40,-1.43,2820,2925,2660,1847800,5167109010,110715962040,40114479,KSQ
1381,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,5720,2,-40,-0.69,5870,5870,5610,50914,291920970,110633900520,19341591,KSQ
1382,024880,KR7024880007,케이피에프,KOSDAQ,중견기업부,5550,2,-20,-0.36,5600,5670,5530,155144,866196900,110593368150,19926733,KSQ
1383,064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,1320,2,-5,-0.38,1330,1345,1310,228721,302084420,110546194440,83747117,KSQ
1384,056730,KR7056730005,CNT85,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,110511763600,35648956,KSQ
1385,047400,KR7047400007,유니온머티리얼,KOSPI,,2630,1,40,1.54,2605,2645,2590,816168,2140441245,110460000000,42000000,STK
1386,405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,6230,1,60,0.97,6170,6700,6110,1091950,6958732940,110376274540,17716898,KSQ
1387,241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,10300,3,0,0.0,10300,10300,9980,104392,1054402760,110004000000,10680000,KSQ
1388,027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,2750,1,20,0.73,2735,2805,2730,647726,1795836075,110000000000,40000000,KSQ
1389,289080,KR7289080004,SV인베스트먼트,KOSDAQ,벤처기업부,2060,1,10,0.49,2060,2070,2030,122157,250274130,109662040000,53234000,KSQ
1390,004720,KR7004720009,팜젠사이언스,KOSPI,,6920,2,-10,-0.14,6940,6970,6890,45629,316425540,109549758800,15830890,STK
1391,264900,KR7264900002,크라운제과,KOSPI,,8740,1,120,1.39,8690,9090,8560,150938,1331320120,109458449000,12523850,STK
1392,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,4100,1,65,1.61,4125,4125,4020,100562,409140620,109430886000,26690460,KSQ
1393,060310,KR7060310000,3S,KOSDAQ,중견기업부,2250,3,0,0.0,2250,2265,2230,105930,237567620,109207444500,48536642,KSQ
1394,255440,KR7255440000,야스,KOSDAQ,우량기업부,8360,2,-70,-0.83,8400,8480,8300,9952,83524470,109164880000,13058000,KSQ
1395,217950,KR7217950005,파마리서치바이오,KONEX,일반기업부,26950,2,-50,-0.19,27900,27900,26000,34,907150,109131087450,4049391,KNX
1396,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,10950,2,-50,-0.45,11050,11050,10900,8556,93695500,109062000000,9960000,KSQ
1397,004540,KR7004540001,깨끗한나라,KOSPI,,2920,1,10,0.34,2940,2955,2870,24897,72179415,108742823560,37240693,STK
1398,365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,791,1,5,0.64,788,934,781,5773530,4984453670,108728765432,137457352,KSQ
1399,014790,KR7014790000,HL D&I,KOSPI,,2870,1,50,1.77,2840,2880,2805,23581,67156885,108654184870,37858601,STK
1400,377480,KR7377480009,마인즈랩,KOSDAQ,기술성장기업부,17850,2,-450,-2.46,18350,18550,17600,233734,4219171450,108529481550,6080083,KSQ
1401,265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,10150,2,-350,-3.33,10500,10600,10150,145201,1500831450,108505327000,10690180,KSQ
1402,272110,KR7272110008,케이엔제이,KOSDAQ,벤처기업부,13650,2,-100,-0.73,13650,14300,13400,81888,1125563900,108454641750,7945395,KSQ
1403,156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,8080,1,210,2.67,7870,8200,7850,29840,239004400,108317724720,13405659,KSQ
1404,214420,KR7214420002,토니모리,KOSPI,,4500,2,-10,-0.22,4510,4545,4370,156585,694234295,108246595500,24054799,STK
1405,390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,12050,4,1550,14.76,10550,12050,10550,2,22600,108158353850,8975797,KNX
1406,033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,5650,2,-300,-5.04,5900,5910,5630,996385,5705985160,107996540800,19114432,KSQ
1407,013720,KR7013720008,CBI,KOSDAQ,중견기업부,399,2,-6,-1.48,401,411,395,9631472,3854369105,107865933714,270340686,KSQ
1408,300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,20650,1,150,0.73,20900,21300,20550,112886,2352655750,107773299900,5219046,KSQ
1409,012690,KR7012690004,모나리자,KOSPI,,2945,2,-5,-0.17,2970,2970,2920,43788,128912745,107702345975,36571255,STK
1410,002720,KR7002720001,국제약품,KOSPI,,5320,1,200,3.91,5120,5390,5110,1334802,7048058290,107438192680,20195149,STK
1411,244920,KR7244920005,에이플러스에셋,KOSPI,,4750,3,0,0.0,4725,4785,4710,19580,92589040,107386541750,22607693,STK
1412,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,3380,2,-40,-1.17,3460,3470,3375,37377,127593540,107331562000,31754900,KSQ
1413,019990,KR7019990001,에너토크,KOSDAQ,중견기업부,11000,2,-100,-0.9,11150,11250,10900,440883,4882621850,107316968000,9756088,KSQ
1414,199820,KR7199820002,제일전기공업,KOSDAQ,벤처기업부,9630,1,110,1.16,9520,9660,9520,4672,44835060,106989300000,11110000,KSQ
1415,229500,KR7229500004,노브메타파마,KONEX,일반기업부,11000,1,50,0.46,10800,11900,10600,1330,14632300,106976595000,9725145,KNX
1416,105330,KR7105330005,케이엔더블유,KOSDAQ,벤처기업부,8800,1,260,3.04,8540,8940,8460,108141,946638100,106791361600,12135382,KSQ
1417,251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,7040,2,-80,-1.12,7160,7260,7010,127967,904504490,106744563200,15162580,KSQ
1418,000220,KR7000220004,유유제약,KOSPI,,6190,2,-40,-0.64,6250,6250,6160,32654,202212040,106668252690,17232351,STK
1419,141000,KR7141000000,비아트론,KOSDAQ,우량기업부,8800,2,-60,-0.68,8860,8860,8650,17195,150391570,106609448000,12114710,KSQ
1420,012200,KR7012200002,계양전기,KOSPI,,3270,3,0,0.0,3285,3285,3225,38258,124297790,106602000000,32600000,STK
1421,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5720,3,0,0.0,5730,5750,5700,12379,70764950,106392000000,18600000,KSQ
1422,005740,KR7005740006,크라운해태홀딩스,KOSPI,,7160,1,180,2.58,7030,8140,6990,2327331,17338848150,106307004520,14847347,STK
1423,234300,KR7234300002,에스트래픽,KOSDAQ,중견기업부,4060,2,-45,-1.1,4120,4165,4060,56325,230753125,106103763920,26133932,KSQ
1424,009200,KR7009200007,무림페이퍼,KOSPI,,2550,1,45,1.8,2520,2550,2505,100266,253939690,106103740500,41609310,STK
1425,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,6250,2,-90,-1.42,6400,6500,6210,729729,4654906050,106096412500,16975426,KSQ
1426,067830,KR7067830000,세이브존I&C,KOSPI,,2585,1,25,0.98,2565,2605,2545,14089,36188690,106090713575,41040895,STK
1427,042520,KR7042520007,한스바이오메드,KOSDAQ,중견기업부,10500,1,500,5.0,9970,10750,9970,65010,674770110,106081300500,10102981,KSQ
1428,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,6380,2,-120,-1.85,6520,6550,6370,97120,623428370,106056609340,16623293,KSQ
1429,003010,KR7003010006,혜인,KOSPI,,8320,4,1920,30.0,6340,8320,6260,29388989,226640054520,105770055040,12712747,STK
1430,025820,KR7025820002,이구산업,KOSPI,,3160,2,-40,-1.25,3320,3320,3150,1332055,4307526595,105676720000,33442000,STK
1431,054930,KR7054930003,유신,KOSDAQ,벤처기업부,35200,1,1150,3.38,35700,36300,34650,396161,14052533200,105600000000,3000000,KSQ
1432,373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,5570,2,-230,-3.97,5720,5840,5510,584413,3316505600,105423390000,18927000,KSQ
1433,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,벤처기업부,3780,1,35,0.93,3750,3795,3740,76011,286510655,105127103340,27811403,KSQ
